paper_id,class_label,degree_full_graph,degree_subset_if_available,selection_rank_within_class
246618,Genetic_Algorithms,5,4,82
801170,Genetic_Algorithms,5,4,83
22241,Genetic_Algorithms,5,1,84
594387,Genetic_Algorithms,5,4,85
646913,Genetic_Algorithms,5,2,86
1114502,Genetic_Algorithms,5,3,87
9586,Genetic_Algorithms,5,4,88
1152358,Genetic_Algorithms,5,3,89
1033,Genetic_Algorithms,5,4,90
116553,Genetic_Algorithms,5,4,91
1120643,Genetic_Algorithms,5,1,92
132806,Genetic_Algorithms,5,3,93
1153577,Genetic_Algorithms,5,5,94
575292,Genetic_Algorithms,5,2,95
578645,Genetic_Algorithms,5,5,96
190706,Genetic_Algorithms,5,5,97
1123530,Genetic_Algorithms,5,2,98
33904,Genetic_Algorithms,5,4,99
259702,Genetic_Algorithms,5,4,100
593210,Genetic_Algorithms,5,3,101
578649,Genetic_Algorithms,5,4,102
1103960,Genetic_Algorithms,5,5,103
63832,Genetic_Algorithms,5,5,104
1104999,Genetic_Algorithms,5,5,105
190697,Genetic_Algorithms,5,4,106
647447,Genetic_Algorithms,5,4,107
1114331,Genetic_Algorithms,5,3,108
576691,Genetic_Algorithms,5,3,109
1114442,Genetic_Algorithms,5,1,110
96847,Genetic_Algorithms,5,3,111
1104647,Genetic_Algorithms,5,2,112
427606,Genetic_Algorithms,5,2,113
254923,Genetic_Algorithms,5,3,114
182094,Genetic_Algorithms,5,3,115
48766,Genetic_Algorithms,5,5,116
787016,Genetic_Algorithms,4,2,117
459214,Genetic_Algorithms,4,4,118
273152,Genetic_Algorithms,4,4,119
66564,Genetic_Algorithms,4,3,120
486840,Genetic_Algorithms,4,2,121
594649,Genetic_Algorithms,4,2,122
1112911,Genetic_Algorithms,4,4,123
1128943,Genetic_Algorithms,4,1,124
1128978,Genetic_Algorithms,4,1,125
116552,Genetic_Algorithms,4,3,126
1034,Genetic_Algorithms,4,3,127
503877,Genetic_Algorithms,4,2,128
1153280,Genetic_Algorithms,4,4,129
144212,Genetic_Algorithms,4,3,130
117316,Genetic_Algorithms,4,3,131
1131116,Genetic_Algorithms,4,2,132
1152421,Genetic_Algorithms,4,4,133
152483,Genetic_Algorithms,4,3,134
634975,Genetic_Algorithms,4,2,135
593813,Genetic_Algorithms,4,4,136
243483,Genetic_Algorithms,4,3,137
1129778,Genetic_Algorithms,4,3,138
87363,Genetic_Algorithms,4,2,139
20193,Case_Based,23,7,0
10796,Case_Based,17,11,1
1481,Case_Based,16,11,2
6334,Case_Based,16,10,3
1956,Case_Based,12,11,4
10183,Case_Based,11,6,5
10798,Case_Based,11,10,6
1959,Case_Based,10,8,7
112378,Case_Based,10,9,8
5064,Case_Based,9,5,9
6767,Case_Based,9,6,10
3085,Case_Based,9,6,11
22386,Case_Based,8,5,12
3828,Case_Based,8,8,13
15889,Case_Based,8,6,14
27631,Case_Based,8,7,15
936,Case_Based,8,7,16
10435,Case_Based,8,8,17
56167,Case_Based,8,3,18
73327,Case_Based,8,4,19
3097,Case_Based,8,6,20
3112,Case_Based,8,3,21
64271,Case_Based,7,6,22
145215,Case_Based,7,7,23
91853,Case_Based,7,7,24
28447,Case_Based,7,3,25
36620,Case_Based,7,6,26
3101,Case_Based,7,7,27
5069,Case_Based,7,5,28
39131,Case_Based,7,7,29
17798,Case_Based,7,4,30
5062,Case_Based,7,6,31
3222,Case_Based,6,3,32
9708,Case_Based,6,5,33
75121,Case_Based,6,4,34
1949,Case_Based,6,6,35
37483,Case_Based,6,6,36
110163,Case_Based,6,6,37
39130,Case_Based,6,3,38
14531,Case_Based,6,4,39
38845,Case_Based,6,6,40
3084,Case_Based,6,6,41
38829,Case_Based,6,5,42
3095,Case_Based,6,4,43
5600,Case_Based,6,2,44
95188,Case_Based,6,6,45
83449,Case_Based,6,3,46
521207,Case_Based,6,4,47
20528,Case_Based,6,5,48
110162,Case_Based,5,4,49
654177,Case_Based,5,5,50
1107067,Case_Based,5,5,51
200480,Case_Based,5,4,52
1130539,Case_Based,5,5,53
5959,Case_Based,5,1,54
943,Case_Based,5,5,55
1114777,Case_Based,5,3,56
143323,Case_Based,5,4,57
35490,Case_Based,5,4,58
1108267,Case_Based,5,4,59
8821,Case_Based,5,4,60
101143,Case_Based,5,2,61
1113934,Case_Based,5,4,62
74975,Case_Based,5,2,63
941,Case_Based,5,4,64
1152896,Case_Based,5,4,65
1131728,Case_Based,5,5,66
6343,Case_Based,5,3,67
20178,Case_Based,5,5,68
141868,Case_Based,5,5,69
1125992,Case_Based,5,3,70
110164,Case_Based,5,4,71
1108329,Case_Based,5,4,72
1120563,Case_Based,5,5,73
70444,Case_Based,5,3,74
91852,Case_Based,5,5,75
1952,Case_Based,5,4,76
221302,Case_Based,4,4,77
1116410,Case_Based,4,3,78
28265,Case_Based,4,3,79
1106236,Case_Based,4,2,80
1103394,Case_Based,4,4,81
385067,Case_Based,4,2,82
63835,Case_Based,4,2,83
38846,Case_Based,4,3,84
117328,Case_Based,4,3,85
1153891,Case_Based,4,4,86
81714,Case_Based,4,2,87
97892,Case_Based,4,4,88
521251,Case_Based,4,2,89
1114864,Case_Based,4,4,90
417017,Case_Based,4,4,91
154134,Case_Based,4,3,92
175909,Case_Based,4,3,93
22876,Case_Based,4,1,94
1103038,Case_Based,4,3,95
1107171,Case_Based,4,1,96
429805,Case_Based,4,4,97
5075,Case_Based,4,3,98
1953,Case_Based,4,2,99
33303,Case_Based,4,3,100
1955,Case_Based,4,2,101
1110579,Case_Based,4,3,102
1120444,Case_Based,4,3,103
208345,Case_Based,4,3,104
1107010,Case_Based,4,4,105
70442,Case_Based,4,3,106
62718,Case_Based,4,4,107
940,Case_Based,4,4,108
1117184,Case_Based,4,2,109
129042,Case_Based,4,2,110
129045,Case_Based,4,2,111
20179,Case_Based,4,4,112
207395,Case_Based,4,4,113
20180,Case_Based,4,4,114
310530,Case_Based,4,3,115
1153728,Case_Based,4,3,116
1110947,Case_Based,4,3,117
6318,Case_Based,4,1,118
41417,Case_Based,4,2,119
14529,Case_Based,4,2,120
22564,Case_Based,4,4,121
22566,Case_Based,4,4,122
89308,Case_Based,3,0,123
1106330,Case_Based,3,3,124
63477,Case_Based,3,2,125
10430,Case_Based,3,2,126
1152307,Case_Based,3,3,127
22886,Case_Based,3,2,128
1128430,Case_Based,3,3,129
1111899,Case_Based,3,3,130
1116397,Case_Based,3,3,131
120039,Case_Based,3,2,132
55770,Case_Based,3,3,133
15892,Case_Based,3,2,134
255233,Case_Based,3,3,135
1118388,Case_Based,3,2,136
170798,Case_Based,3,2,137
1106052,Case_Based,3,2,138
70441,Case_Based,3,3,139
