stage,split,condition,model_seed,tag,n_uids,events_sha256,stored_sha256,corpus_sha256,test_events_sha256,item_metadata_sha256,train_uid_hash,test_uid_hash,movie_set_hash,y_train_hash,y_test_hash,x_input_hash,expected_x_provenance_hash,numerics_mode,n_movies,n_train_events,n_test_events,event_ratio,log_event_ratio,Y_train_mean,Y_test_mean,Y_train_zero_pairs,Y_test_zero_pairs,per_movie_train_events_min,per_movie_train_events_max,per_movie_test_events_min,per_movie_test_events_max,unused_uid,reference_float_max_abs_error_mean_rating_train_raw,reference_float_max_abs_error_mean_rating_train_z,reference_float_max_abs_error_year_z,reference_float_max_abs_error_log_count_train_z,ledger_valid
structural,10,,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,,,,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,y_only,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,genre_only,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,8d3e4dd45e404632647e33d57c2ccfea5442e6da401cccee7497d43e768f6583,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,genre_year,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,9465e8081cddfe3227a52e5be8bd1711b13d5f5da60b044796f5055ed6290b11,9465e8081cddfe3227a52e5be8bd1711b13d5f5da60b044796f5055ed6290b11,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,genre_logcount_train,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,1ad2bd5fe4c5cae473007ef083e67b704b904c16da55e63649e620e4ca79a030,1ad2bd5fe4c5cae473007ef083e67b704b904c16da55e63649e620e4ca79a030,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,mixed_train_log,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,fd071f068090ffe6e0de785b20c56c32ed986e0e9e474c701716f0788eda7de1,fd071f068090ffe6e0de785b20c56c32ed986e0e9e474c701716f0788eda7de1,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,10,mixed_train_raw_poisson,,train,471,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,b2875bd1a07730644728c34450e81c32f95f1c2e8882ea45621bbe90cf653173,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,7142a23873b99c7c93f5ead228a5c06254577cb4f0ad59d1b715b4e6cc663808,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,3f6491acf9ef680a07ed29df1c2ad9b04b3582ef88ad4b228a2e509c92f1d0b7,c180ba6c34afcf62916ee0a61c82c1afb762bcf27a861168096074d9da6c86a2,6259d496711ac82546ba8c1f91454e34a533c1de83044e8760f8db89e5ced535,55cbeab6b68450a8935c065a3f2bbcb3d3e0a858e13681e9545a05e5bfdc1da2,74317615a6bc20c9f2979283b6ed83382b801ef709601ee609bd3ae244dee9ec,bc653bc668b09ada0179ae7f2147b71b9ec4dd4970f2f33b3ee5d7fbe2615b87,bc653bc668b09ada0179ae7f2147b71b9ec4dd4970f2f33b3ee5d7fbe2615b87,consistent,100,49914.0,50044.0,1.0026044797050928,0.0026010939253479468,22.324444444444445,22.945454545454545,0.0,1.0,35.0,99.0,31.0,125.0,179.0,0.0,0.0,0.0,0.0,
structural,11,,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,,,,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,y_only,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,genre_only,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,17839ca5aaae8c05e836b93fea4ca06d57cf0c8d4787be753ba60617f6d3c125,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,genre_year,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,2589f2c2887d22fc98c781bee5c07b99fc2698576ad11ebac4339efa84944f4c,2589f2c2887d22fc98c781bee5c07b99fc2698576ad11ebac4339efa84944f4c,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,genre_logcount_train,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,8a9e13e43760149f76e31bbc839645a96b8ac4fabd5f64e0a5804d5ab5c0b7f5,8a9e13e43760149f76e31bbc839645a96b8ac4fabd5f64e0a5804d5ab5c0b7f5,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,mixed_train_log,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,c2ab19dc28603e25fbfc6740b6812a31324b638f43f554482201ba7e271bcbff,c2ab19dc28603e25fbfc6740b6812a31324b638f43f554482201ba7e271bcbff,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,11,mixed_train_raw_poisson,,train,471,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,48a8fe6595cb898e3c0196f0a57410be1976b878ee901996199ee9f2a74a22a2,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,1b13e8ebbecfa04bd85d44980e59f34e5618a45c4d7be4ab047163ea45877262,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,fab169b8b0066a54fa6fb887b16bd570c2b2b75d09d6f05a64c360670b614597,5d23cb15f7c37443a73fe01ca7da490923eda646e1d0c915dc2db9d61c569357,f0471f29570b5b5d55fdd6500d45578fc0b88818f0136cac566baf9ed07335ca,e65ae7ddea8875065288cf3f86afc0045a881fa6365e05ceeba3380f5a27cf74,1df5d46ae92e9ce84ff4bbd614ad6f3d9b69d7ba2fff84a24743cd3275089ba6,a893c1fc3ddb9d1350ea65b0fbe8679684190508a5ebf8c16a4623e57a522fce,a893c1fc3ddb9d1350ea65b0fbe8679684190508a5ebf8c16a4623e57a522fce,consistent,100,51618.0,48243.0,0.934615831686621,-0.06761970932726875,22.740606060606062,19.766868686868687,0.0,3.0,35.0,99.0,28.0,98.0,484.0,0.0,0.0,0.0,0.0,
structural,12,,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,,,,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,y_only,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,1d566a3c790c5d4e1e1abdaa54d40081378c93c79bb80ccccaf23d47a918f351,1d566a3c790c5d4e1e1abdaa54d40081378c93c79bb80ccccaf23d47a918f351,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,genre_only,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,1d566a3c790c5d4e1e1abdaa54d40081378c93c79bb80ccccaf23d47a918f351,1d566a3c790c5d4e1e1abdaa54d40081378c93c79bb80ccccaf23d47a918f351,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,genre_year,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,325b428aad0ec9e8d54e8f4681232bad11ecd031c867aa4ebe840869cd477870,325b428aad0ec9e8d54e8f4681232bad11ecd031c867aa4ebe840869cd477870,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,genre_logcount_train,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,7b2149834592389c27a8e1adc038e5ef6bfd705fc0f279ad890ae7d1c62191d5,7b2149834592389c27a8e1adc038e5ef6bfd705fc0f279ad890ae7d1c62191d5,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,mixed_train_log,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,d6067b8da3da47120c4caaa30704fb525b69a5dff99a4254fc45ad81a9dc3e52,d6067b8da3da47120c4caaa30704fb525b69a5dff99a4254fc45ad81a9dc3e52,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,12,mixed_train_raw_poisson,,train,471,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,1e43afe96f3f5e4e1309b0337287787eaff22c321d855954f764d165971cd9f4,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,20f295643b54e9669412307d4c74b915bf448e09767217f994a4e5618de30d26,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,7b4fe2f79f602fe9e27ec0d209f2d78289f537fbfe0f4ce81f3b52d517d870e8,54107270b82f11d568d4f1f1b2860ad17341b1e7acbbda18c1bb8f7e2b8612dc,72f3c08defd8d2aaf5ae7b5f4c08c020dc73c9b111b4bf4086df69b8047a5ad7,4c4f9db40587e9d77b20982381095be56bab2a0468c5d96417b51297d1ea016c,c2307a832ca1c11389f931d8a54be3d1b66f732073e7e558a3068cba4e242fcd,74dfc6b5140780afd0ba19a2518a1e59209f82ca7f4c41ecf32d90e37837699e,74dfc6b5140780afd0ba19a2518a1e59209f82ca7f4c41ecf32d90e37837699e,consistent,100,51572.0,48407.0,0.9386294888699295,-0.06333445818446676,25.065050505050504,22.655555555555555,0.0,0.0,47.0,99.0,39.0,115.0,876.0,0.0,0.0,0.0,0.0,
structural,13,,,train,471,80b40af256626330b6f59722deb2f3b05380c1cb51396614fd305bf9c96db1ca,80b40af256626330b6f59722deb2f3b05380c1cb51396614fd305bf9c96db1ca,2ae70cb9999695860387236bcf480ab4a8d8beb1dafea866c6fbebf0390ee653,c3a76bdff8d8eb1e2c79d61d47d5b74854f85fda6589c43ae7bb30f4c6c0ff14,cfc54a876370f742cda4652675513b8fb797d2e943974a527726f3805785de2a,20508c3ce088983c89c94eb759f891d47c21380e71c4975ad0ad6e5994e88825,aae6821f017430c5e611244014010a17c26b1183b2dc6202d41a4ed47af7defa,48206be7c212cb40e4d21f02ecb8c6529c0a58baaaa8c64cc7b54fc947d1c8ae,951d0cf4beb73e8fec8c46c1dd7704a5f2b6cddd9d69ae811e781d5a4c7a8cef,586c3bc76620576fa2a10c19c2245caa7b132d2b33a8485e2d3a45cb0231c882,,,,100,51331.0,48628.0,0.9473417622878962,-0.05409536147342821,23.522828282828282,21.154747474747474,0.0,1.0,40.0,99.0,32.0,119.0,760.0,0.0,0.0,0.0,0.0,
